OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
23935,CONSH,6,,,,2,367.25,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
23936,GALED,5,,,,2,132.25,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
23937,LILAS,9,,,,2,402.5,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
23938,EASTC,5,,,,2,473.75,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
23939,TOMSP,7,,,,3,218.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
23940,FAMIA,6,,,,2,335.0,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
23941,VICTE,4,,,,1,54.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
23942,HUNGO,6,,,,2,387.5,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
23943,LONEP,6,,,,3,509.25,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
23944,QUEEN,4,,,,2,357.0,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
23945,ANATR,9,,,,1,25.75,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
23946,ALFKI,3,,,,3,101.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
23947,GROSR,1,,,,3,128.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
23948,RICAR,6,,,,1,243.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
23949,BONAP,6,,,,2,309.25,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
23950,GALED,5,,,,1,70.75,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
23951,MAISD,7,,,,3,217.25,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
23952,GALED,2,,,,1,138.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
23953,PICCO,3,,,,2,446.25,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
23954,BERGS,5,,,,1,25.75,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
23955,OTTIK,2,,,,3,463.25,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
23956,BLAUS,4,,,,2,295.25,Eastern Connection,35 King George,London,British Isles,WX3 6FW,UK
23957,COMMI,2,,,,1,56.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
23958,FRANR,7,,,,3,77.0,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
23959,ANTON,6,,,,3,150.0,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
23960,TRADH,7,,,,1,174.25,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
23961,QUICK,9,,,,3,461.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
23962,COMMI,7,,,,2,384.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
23963,FRANK,7,,,,2,307.5,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
23964,CENTC,7,,,,2,325.0,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
23965,SEVES,9,,,,3,446.0,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
23966,LONEP,3,,,,3,37.0,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
23967,BLONP,3,,,,3,256.5,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
23968,ANATR,1,,,,3,420.0,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
23969,TRAIH,8,,,,1,465.5,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
23970,CENTC,6,,,,2,97.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
23971,DRACD,9,,,,2,468.25,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
23972,VINET,3,,,,3,372.0,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
23973,TOMSP,6,,,,3,309.0,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
23974,WARTH,3,,,,2,186.25,Wilman Kala,Keskuskatu 45,Helsinki,Scandinavia,21240,Finland
23975,LETSS,7,,,,3,85.0,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
23976,FISSA,2,,,,1,39.75,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
23977,TRADH,8,,,,1,38.25,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
23978,ANATR,1,,,,1,230.75,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
23979,QUEEN,3,,,,2,149.75,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
23980,FOLKO,9,,,,1,274.75,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
23981,CHOPS,2,,,,1,207.0,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
23982,LAZYK,7,,,,2,456.5,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
23983,ANTON,8,,,,1,483.5,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
23984,ANTON,5,,,,3,425.0,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
23985,ALFKI,6,,,,3,480.5,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
23986,Val2 ,2,,,,2,20.5,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
23987,WHITC,1,,,,1,278.5,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
23988,RATTC,4,,,,2,378.25,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
23989,BOTTM,6,,,,1,408.25,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
23990,HUNGC,5,,,,3,383.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
23991,LINOD,1,,,,1,459.25,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
23992,VALON,5,,,,3,452.25,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
23993,FAMIA,1,,,,1,20.75,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
23994,MORGK,3,,,,3,233.5,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
23995,OCEAN,3,,,,2,209.0,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
23996,THECR,6,,,,1,199.75,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
23997,FRANS,9,,,,1,288.5,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
23998,PRINI,9,,,,1,30.0,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
23999,DRACD,8,,,,2,182.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
24000,DRACD,3,,,,3,137.25,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
24001,EASTC,4,,,,3,426.75,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
24002,WOLZA,2,,,,3,39.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
24003,GODOS,5,,,,3,226.5,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
24004,WARTH,7,,,,2,153.25,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
24005,LETSS,1,,,,2,91.5,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
24006,GODOS,1,,,,1,221.75,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
24007,LAUGB,2,,,,3,397.0,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
24008,MEREP,2,,,,3,24.5,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
24009,LAUGB,5,,,,1,268.5,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
24010,FRANK,5,,,,3,153.25,Seven Seas Imports,90 Wadhurst Rd.,London,British Isles,OX15 4NB,UK
24011,RICSU,6,,,,1,476.0,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
24012,VAFFE,9,,,,2,133.75,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
24013,SEVES,6,,,,3,217.5,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
24014,LETSS,5,,,,1,195.0,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
24015,THEBI,1,,,,3,493.25,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
24016,CENTC,5,,,,2,99.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
24017,GODOS,8,,,,1,455.75,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
24018,ANATR,3,,,,2,344.5,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
24019,WELLI,3,,,,1,421.25,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
24020,SPECD,1,,,,3,376.75,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
24021,SAVEA,8,,,,2,509.0,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
24022,VALON,5,,,,2,127.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
24023,ALFKI,6,,,,1,421.25,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
24024,WOLZA,7,,,,3,229.5,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
24025,ROMEY,1,,,,3,49.0,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
24026,ISLAT,1,,,,1,177.75,Galería del gastronómo,"Rambla de Cataluña, 23",Barcelona,Southern Europe,8022,Spain
24027,WHITC,9,,,,1,229.0,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
24028,LILAS,5,,,,3,297.5,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
24029,WOLZA,9,,,,3,467.0,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
24030,FRANK,8,,,,1,492.25,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
24031,QUEEN,1,,,,1,395.0,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
24032,EASTC,4,,,,3,225.5,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
24033,HANAR,9,,,,1,165.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
24034,Val2 ,9,,,,3,369.25,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
24035,HANAR,3,,,,1,351.5,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
24036,HILAA,7,,,,3,315.25,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
24037,BSBEV,2,,,,1,392.75,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
24038,FAMIA,1,,,,1,446.75,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
24039,CHOPS,5,,,,3,96.5,Hanari Carnes,"Rua do Paço, 67",Rio de Janeiro,South America,05454-876,Brazil
24040,OLDWO,9,,,,1,251.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
24041,SAVEA,8,,,,2,219.75,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
24042,ERNSH,3,,,,1,28.0,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
24043,QUICK,7,,,,2,274.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
24044,MORGK,9,,,,1,185.25,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
24045,FRANK,4,,,,3,85.5,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
24046,SUPRD,3,,,,3,279.0,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,Southern Europe,42100,Italy
24047,MORGK,5,,,,3,457.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
24048,VALON,8,,,,1,240.25,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
24049,BSBEV,9,,,,3,466.5,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
24050,MEREP,8,,,,3,191.5,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
24051,COMMI,5,,,,3,361.5,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
24052,GOURL,8,,,,2,507.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
24053,LAMAI,1,,,,3,246.0,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
24054,SUPRD,6,,,,1,78.75,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
24055,PRINI,4,,,,1,216.5,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
24056,CONSH,6,,,,2,450.0,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
24057,ISLAT,9,,,,1,262.75,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
24058,BERGS,3,,,,1,533.75,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
24059,PRINI,6,,,,3,288.75,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
24060,QUEEN,4,,,,1,481.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
24061,GALED,8,,,,2,523.5,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
24062,CACTU,3,,,,2,76.0,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
24063,QUEDE,8,,,,2,203.0,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
24064,SPLIR,1,,,,3,29.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
24065,CONSH,4,,,,3,30.75,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
24066,WELLI,3,,,,3,385.25,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
24067,LETSS,6,,,,3,275.0,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
24068,HILAA,1,,,,2,209.75,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
24069,WILMK,5,,,,3,30.75,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
24070,LILAS,8,,,,1,441.25,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
24071,LAUGB,8,,,,1,366.5,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
24072,LONEP,2,,,,2,354.0,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
24073,QUICK,5,,,,3,525.75,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
24074,VINET,7,,,,2,455.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
24075,QUEDE,3,,,,2,269.0,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
24076,ANTON,9,,,,2,328.25,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
24077,SIMOB,8,,,,2,79.0,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
24078,GALED,3,,,,3,256.25,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
24079,LAUGB,3,,,,2,240.75,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
24080,PARIS,3,,,,3,412.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
24081,ROMEY,3,,,,1,109.0,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
24082,BSBEV,4,,,,3,122.0,Ricardo Adocicados,"Av. Copacabana, 267",Rio de Janeiro,South America,02389-890,Brazil
24083,TRAIH,9,,,,3,215.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
24084,WARTH,8,,,,3,166.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
24085,ISLAT,5,,,,1,345.5,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
24086,FISSA,5,,,,2,108.25,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
24087,BONAP,4,,,,2,493.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
24088,PERIC,7,,,,1,322.75,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
24089,ROMEY,2,,,,2,337.75,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
24090,LAMAI,5,,,,2,157.25,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
24091,GOURL,1,,,,1,302.25,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
24092,WILMK,3,,,,2,505.75,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
24093,QUEEN,2,,,,3,111.5,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
24094,PERIC,3,,,,3,128.25,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
24095,ANTON,7,,,,1,16.25,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
24096,VICTE,3,,,,3,63.5,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
24097,BOTTM,7,,,,1,203.0,Rancho grande,Av. del Libertador 900,Buenos Aires,South America,1010,Argentina
24098,SANTG,6,,,,3,37.0,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
24099,ISLAT,9,,,,3,116.75,B-s Beverages,Fauntleroy Circus,London,British Isles,EC2 5NT,UK
24100,BLONP,6,,,,3,92.75,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
24101,HUNGC,1,,,,3,207.25,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
24102,COMMI,8,,,,3,220.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
24103,MEREP,4,,,,3,133.5,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
24104,ISLAT,7,,,,2,147.25,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
24105,WHITC,3,,,,2,318.5,Pericles Comidas clásicas,Calle Dr. Jorge Cash 321,México D.F.,Central America,5033,Mexico
24106,ANTON,1,,,,3,480.0,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
24107,VAFFE,7,,,,3,374.25,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
24108,FRANK,2,,,,1,30.5,Trail-s Head Gourmet Provisioners,722 DaVinci Blvd.,Kirkland,North America,98034,USA
24109,LAMAI,3,,,,3,439.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
24110,DRACD,6,,,,2,422.75,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
24111,QUEDE,5,,,,1,472.25,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
24112,SANTG,7,,,,3,161.25,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
24113,FOLIG,7,,,,2,313.25,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
24114,TOMSP,4,,,,2,82.0,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
24115,TOMSP,7,,,,2,55.5,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
24116,WHITC,5,,,,3,101.5,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
24117,BSBEV,1,,,,1,345.5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
24118,PRINI,6,,,,1,40.0,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
24119,LAZYK,6,,,,1,141.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
24120,THEBI,3,,,,2,145.25,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
24121,ERNSH,8,,,,2,199.5,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
24122,RANCH,6,,,,2,355.5,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
24123,ROMEY,9,,,,1,456.75,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
24124,TOMSP,4,,,,1,307.0,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
24125,SPLIR,4,,,,3,39.25,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
24126,COMMI,5,,,,1,457.5,Ernst Handel,Kirchgasse 6,Graz,Western Europe,8010,Austria
24127,NORTS,2,,,,3,233.5,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
24128,SAVEA,1,,,,2,144.25,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
24129,GROSR,4,,,,2,123.0,La maison d-Asie,1 rue Alsace-Lorraine,Toulouse,Western Europe,31000,France
24130,WANDK,2,,,,1,121.75,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
24131,PRINI,5,,,,3,269.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
24132,LACOR,8,,,,2,230.0,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
24133,TORTU,4,,,,3,137.5,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
24134,FRANS,6,,,,2,478.25,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
24135,FRANK,8,,,,2,215.0,Laughing Bacchus Wine Cellars,2319 Elm St.,Vancouver,North America,V3F 2K1,Canada
24136,TRADH,2,,,,1,451.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
24137,WOLZA,7,,,,2,314.0,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
24138,WANDK,3,,,,2,18.0,Frankenversand,Berliner Platz 43,München,Western Europe,80805,Germany
24139,FRANK,2,,,,3,425.75,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
