OrderID,CustomerID,EmployeeID,OrderDate,RequiredDate,ShippedDate,ShipVia,Freight,ShipName,ShipAddress,ShipCity,ShipRegion,ShipPostalCode,ShipCountry
25634,WOLZA,6,19-01-2022 02:00,02-02-2022 17:59,21-01-2022 20:56,3,90,Ana Trujillo Emparedados y helados,Avda. de la Constitución 2222,México D.F.,Central America,5021,Mexico
25635,SAVEA,7,20-11-2020 20:50,06-12-2020 17:16,30-11-2020 02:05,2,191,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
25636,TORTU,9,03-02-2013 05:40,05-02-2013 06:41,12-02-2013 10:50,1,165.25,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
25637,SEVES,9,08-09-2019 15:36,17-09-2019 04:09,19-09-2019 23:39,2,197,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
25638,LAUGB,4,21-10-2012 01:17,20-11-2012 02:18,22-10-2012 05:07,3,13,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
25639,FRANS,5,29-08-2017 20:16,31-08-2017 00:36,01-09-2017 01:58,2,438.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25640,FRANR,7,12-03-2019 08:09,14-03-2019 08:35,18-03-2019 17:56,1,272.75,Santé Gourmet,Erling Skakkes gate 78,Stavern,Scandinavia,4110,Norway
25641,FISSA,3,15-06-2013 09:10,24-06-2013 04:50,28-06-2013 13:29,3,308,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
25642,TOMSP,7,24-01-2017 19:19,30-01-2017 16:29,26-01-2017 09:19,1,482.75,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
25643,GOURL,5,17-08-2016 23:15,03-10-2016 23:03,18-08-2016 08:42,2,284.25,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
25644,BLONP,2,29-06-2021 14:27,04-07-2021 07:19,18-07-2021 08:51,1,84.75,Let-s Stop N Shop,87 Polk St. Suite 5,San Francisco,North America,94117,USA
25645,BOTTM,9,24-03-2016 08:15,27-04-2016 12:51,25-03-2016 04:50,3,30.25,QUICK-Stop,Taucherstraße 10,Cunewalde,Western Europe,1307,Germany
25646,PRINI,4,03-07-2013 04:19,13-07-2013 16:42,09-07-2013 16:16,3,314.5,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
25647,ISLAT,5,07-07-2014 03:04,27-08-2014 15:44,09-07-2014 21:44,1,30.5,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
25648,BLONP,5,06-08-2019 21:09,11-08-2019 05:00,09-08-2019 18:03,2,292.75,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
25649,MAISD,8,19-08-2019 19:17,27-08-2019 06:27,23-08-2019 13:10,3,191,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
25650,AROUT,7,02-07-2017 15:15,06-07-2017 08:51,16-07-2017 09:05,3,345.75,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
25651,LINOD,2,07-04-2019 09:47,18-05-2019 08:49,09-04-2019 09:08,2,108.75,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
25652,TOMSP,9,24-03-2019 06:47,02-05-2019 13:20,05-04-2019 22:09,2,414.75,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
25653,BOLID,6,22-04-2023 17:14,28-04-2023 10:06,01-05-2023 08:42,2,277.5,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
25654,HUNGC,3,18-09-2021 04:20,22-09-2021 19:21,22-09-2021 16:20,1,246.75,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
25655,DUMON,3,24-09-2021 07:03,03-10-2021 17:41,29-09-2021 02:35,2,488,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
25656,LINOD,8,11-07-2023 15:37,18-07-2023 07:28,17-07-2023 11:06,1,125.75,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
25657,SPECD,8,20-04-2022 07:57,12-05-2022 11:07,23-04-2022 14:44,2,340,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25658,LAZYK,9,12-03-2016 06:01,04-04-2016 18:31,27-03-2016 13:36,3,164.5,Bon app-,"12, rue des Bouchers",Marseille,Western Europe,13008,France
25659,MAGAA,1,11-02-2016 06:31,15-03-2016 17:33,27-02-2016 09:39,3,408,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
25660,OCEAN,3,16-05-2014 15:41,05-06-2014 09:57,05-06-2014 08:05,2,268,Bottom-Dollar Markets,23 Tsawassen Blvd.,Tsawassen,North America,T2F 8M4,Canada
25661,THEBI,8,27-02-2022 04:26,21-03-2022 13:16,01-03-2022 19:47,3,231.25,Gourmet Lanchonetes,"Av. Brasil, 442",Campinas,South America,04876-786,Brazil
25662,LINOD,9,11-08-2016 21:42,16-08-2016 13:55,23-08-2016 02:17,2,386,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
25663,FOLKO,8,11-01-2015 12:49,12-02-2015 16:41,18-01-2015 22:27,3,16,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
25664,SPECD,5,16-07-2015 10:39,05-08-2015 16:04,02-08-2015 11:49,1,381.75,Wartian Herkku,Torikatu 38,Oulu,Scandinavia,90110,Finland
25665,FRANR,9,28-01-2017 19:12,14-03-2017 08:18,06-02-2017 08:24,1,141.75,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
25666,THEBI,1,06-07-2020 17:37,29-07-2020 19:32,14-07-2020 22:28,1,182.75,Morgenstern Gesundkost,Heerstr. 22,Leipzig,Western Europe,4179,Germany
25667,GREAL,8,24-01-2020 20:21,14-02-2020 08:37,28-01-2020 02:20,1,489.25,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25668,ISLAT,7,13-12-2013 18:37,24-01-2014 07:13,02-01-2014 18:26,2,389.75,Blondel père et fils,"24, place Kléber",Strasbourg,Western Europe,67000,France
25669,BSBEV,2,04-07-2013 17:23,10-07-2013 04:28,13-07-2013 22:35,3,373.75,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25670,WOLZA,4,10-05-2016 14:38,24-05-2016 07:13,11-05-2016 07:50,1,312.75,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
25671,EASTC,2,17-09-2013 00:27,25-09-2013 07:04,18-09-2013 03:20,1,394.25,Lazy K Kountry Store,12 Orchestra Terrace,Walla Walla,North America,99362,USA
25672,TRAIH,9,23-07-2015 09:49,18-08-2015 02:14,24-07-2015 00:41,2,18.25,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
25673,SIMOB,7,17-06-2015 09:41,07-07-2015 13:11,18-06-2015 14:35,1,421,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
25674,SEVES,1,30-05-2015 13:37,11-06-2015 12:13,01-06-2015 21:00,3,522.25,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
25675,LETSS,8,16-11-2018 20:46,07-12-2018 06:28,22-11-2018 04:28,1,109,Island Trading,Garden House Crowther Way,Cowes,British Isles,PO31 7PJ,UK
25676,QUEDE,4,31-07-2012 05:41,04-08-2012 14:24,15-08-2012 17:39,2,423.5,The Cracker Box,55 Grizzly Peak Rd.,Butte,North America,59801,USA
25677,BOLID,6,27-10-2023 18:17,04-11-2023 03:56,31-10-2023 14:48,1,196.75,Que Delícia,"Rua da Panificadora, 12",Rio de Janeiro,South America,02389-673,Brazil
25678,WARTH,3,29-04-2023 22:08,25-05-2023 08:35,29-04-2023 22:43,3,274.5,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
25679,RICSU,5,07-12-2013 04:38,30-12-2013 09:17,20-12-2013 03:45,3,561.25,Vaffeljernet,Smagsloget 45,Århus,Northern Europe,8200,Denmark
25680,QUEEN,1,10-09-2012 18:15,14-09-2012 11:29,18-09-2012 21:37,3,397,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
25681,QUEDE,7,29-02-2020 19:55,22-03-2020 20:02,01-03-2020 01:54,2,268.75,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
25682,LAZYK,3,13-10-2017 02:44,13-10-2017 07:18,18-10-2017 19:24,1,355.75,Drachenblut Delikatessen,Walserweg 21,Aachen,Western Europe,52066,Germany
25683,LEHMS,4,05-10-2015 00:52,14-10-2015 01:04,18-10-2015 18:14,3,52.5,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
25684,WILMK,5,15-04-2019 19:41,17-05-2019 18:02,18-04-2019 15:21,3,119.25,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
25685,BOLID,8,12-01-2020 20:37,22-02-2020 02:43,04-02-2020 14:41,1,486.75,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25686,LILAS,1,11-01-2023 17:23,16-02-2023 21:07,13-01-2023 04:26,1,46.5,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
25687,BOLID,9,16-09-2017 11:37,23-10-2017 19:04,04-10-2017 23:24,3,326.25,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
25688,PRINI,8,19-03-2013 20:04,05-05-2013 10:57,28-03-2013 18:08,1,280,LILA-Supermercado,Carrera 52 con Ave. Bolívar #65-98 Llano Largo,Barquisimeto,South America,3508,Venezuela
25689,Val2 ,9,01-02-2017 19:42,19-02-2017 01:29,02-02-2017 15:08,1,498.5,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
25690,RICSU,5,30-07-2020 01:08,25-08-2020 23:52,02-08-2020 15:49,1,62.5,Centro comercial Moctezuma,Sierras de Granada 9993,México D.F.,Central America,5022,Mexico
25691,TOMSP,5,02-06-2017 04:38,17-06-2017 05:15,06-06-2017 21:34,2,123.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25692,FAMIA,2,01-06-2017 20:18,02-06-2017 14:55,03-06-2017 08:46,3,102,Spécialités du monde,"25, rue Lauriston",Paris,Western Europe,75016,France
25693,LAMAI,8,13-11-2016 01:09,20-11-2016 14:00,17-11-2016 20:59,2,65.5,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
25694,SANTG,3,16-12-2015 10:03,05-01-2016 10:25,18-12-2015 18:24,2,479.75,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
25695,WOLZA,1,01-07-2014 13:17,11-08-2014 05:12,06-07-2014 06:37,2,372.75,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
25696,GALED,2,05-05-2014 16:39,27-06-2014 23:18,17-05-2014 07:26,2,151.75,Lehmanns Marktstand,Magazinweg 7,Frankfurt a.M.,Western Europe,60528,Germany
25697,PARIS,4,19-08-2015 22:59,02-09-2015 03:38,31-08-2015 20:04,3,348,Mère Paillarde,43 rue St. Laurent,Montréal,North America,H1J 1C3,Canada
25698,WELLI,7,20-04-2021 15:39,19-05-2021 09:24,02-05-2021 15:54,2,398,Princesa Isabel Vinhos,Estrada da saúde n. 58,Lisboa,Southern Europe,1756,Portugal
25699,HUNGO,9,24-04-2021 12:27,11-05-2021 05:19,05-05-2021 08:14,3,56.5,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
25700,PRINI,2,20-11-2017 14:47,03-12-2017 07:06,02-12-2017 15:03,1,55.5,Richter Supermarkt,Starenweg 5,Genève,Western Europe,1204,Switzerland
25701,FURIB,8,11-11-2020 05:55,20-11-2020 14:06,16-11-2020 11:41,3,39.75,Berglunds snabbköp,Berguvsvägen  8,Luleå,Northern Europe,S-958 22,Sweden
25702,THECR,5,04-03-2016 07:45,10-03-2016 21:59,17-03-2016 15:16,1,369.75,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
25703,RANCH,6,15-10-2019 16:04,15-10-2019 22:50,20-10-2019 04:02,1,45,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25704,VICTE,7,25-06-2021 06:18,02-07-2021 12:49,25-06-2021 12:56,2,25.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
25705,PERIC,2,20-07-2019 05:59,02-08-2019 12:02,21-07-2019 00:30,1,129.75,Chop-suey Chinese,Hauptstr. 31,Bern,Western Europe,3012,Switzerland
25706,BONAP,1,05-02-2022 03:35,12-02-2022 07:10,15-02-2022 16:01,1,527.75,Old World Delicatessen,2743 Bering St.,Anchorage,North America,99508,USA
25707,HILAA,2,14-03-2016 06:19,02-04-2016 16:47,23-03-2016 04:21,2,120.5,Blauer See Delikatessen,Forsterstr. 57,Mannheim,Western Europe,68306,Germany
25708,MAISD,8,17-03-2018 20:41,26-04-2018 18:05,08-04-2018 22:49,2,450,Toms Spezialitäten,Luisenstr. 48,Münster,Western Europe,44087,Germany
25709,MORGK,4,06-04-2023 13:36,10-04-2023 08:50,14-04-2023 17:56,3,31,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
25710,LEHMS,3,05-03-2017 06:44,10-03-2017 21:13,11-03-2017 18:33,1,251.25,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
25711,TRAIH,5,21-08-2014 14:39,10-09-2014 13:07,01-09-2014 17:27,3,42.75,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
25712,SEVES,9,07-01-2016 03:55,28-01-2016 18:12,13-01-2016 06:41,2,259.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25713,SPLIR,1,12-03-2013 12:59,03-04-2013 15:29,11-04-2013 08:34,3,445.75,Vins et alcools Chevalier,59 rue de l-Abbaye,Reims,Western Europe,51100,France
25714,PRINI,2,25-04-2017 04:29,07-05-2017 22:05,26-04-2017 04:12,1,391.25,Du monde entier,"67, rue des Cinquante Otages",Nantes,Western Europe,44000,France
25715,THECR,2,09-03-2021 17:01,14-03-2021 11:38,12-03-2021 14:02,2,21.25,France restauration,"54, rue Royale",Nantes,Western Europe,44000,France
25716,TOMSP,4,21-10-2022 07:25,04-11-2022 05:50,22-10-2022 13:38,3,145.5,Simons bistro,Vinbæltet 34,Kobenhavn,Northern Europe,1734,Denmark
25717,VINET,9,17-08-2012 02:19,27-08-2012 07:21,30-08-2012 10:23,3,235.75,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25718,SEVES,8,26-05-2016 05:01,10-07-2016 06:33,01-06-2016 09:21,2,508.5,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25719,WELLI,3,25-03-2015 11:51,31-03-2015 11:14,27-03-2015 06:03,3,408.25,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,North America,97219,USA
25720,REGGC,4,08-01-2019 17:16,27-01-2019 13:38,16-01-2019 05:03,3,505,Rattlesnake Canyon Grocery,2817 Milton Dr.,Albuquerque,North America,87110,USA
25721,RATTC,4,16-12-2016 12:36,27-01-2017 08:39,19-12-2016 10:49,1,61,Bólido Comidas preparadas,"C/ Araquil, 67",Madrid,Southern Europe,28023,Spain
25722,SPECD,1,17-10-2014 00:58,09-11-2014 00:05,21-10-2014 02:33,2,395.25,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
25723,THECR,8,08-02-2015 18:00,14-02-2015 07:20,02-03-2015 03:17,3,151.5,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,Southern Europe,1675,Portugal
25724,RATTC,8,10-10-2012 23:31,14-10-2012 12:35,12-10-2012 01:52,2,37.75,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
25725,GALED,4,13-05-2020 13:30,12-06-2020 00:35,14-05-2020 11:55,3,94.5,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
25726,CACTU,9,15-07-2019 18:16,21-08-2019 21:20,23-07-2019 21:03,1,316.75,Romero y tomillo,"Gran Vía, 1",Madrid,Southern Europe,28001,Spain
25727,BOLID,4,18-10-2023 17:11,30-10-2023 04:53,02-11-2023 19:11,3,232.25,Familia Arquibaldo,"Rua Orós, 92",Sao Paulo,South America,05442-030,Brazil
25728,VINET,9,09-07-2018 05:43,14-08-2018 02:09,11-07-2018 01:50,1,424.75,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
25729,VICTE,8,20-07-2012 10:59,07-08-2012 07:36,06-08-2012 04:04,2,461.25,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25730,OLDWO,1,21-02-2023 10:09,09-04-2023 22:55,09-03-2023 16:06,3,374,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
25731,BONAP,3,13-04-2016 22:56,01-05-2016 00:53,21-04-2016 23:25,3,176.75,HILARION-Abastos,Carrera 22 con Ave. Carlos Soublette #8-35,San Cristóbal,South America,5022,Venezuela
25732,NORTS,3,18-02-2018 16:42,26-02-2018 18:54,20-02-2018 07:27,3,222.5,Around the Horn,Brook Farm Stratford St. Mary,Colchester,British Isles,CO7 6JX,UK
25733,DRACD,8,11-11-2013 16:16,11-11-2013 22:24,18-11-2013 11:44,3,242,Folk och fä HB,Åkergatan 24,Bräcke,Northern Europe,S-844 67,Sweden
25734,FRANK,8,22-02-2020 02:26,05-03-2020 06:30,09-03-2020 01:48,3,450.5,LINO-Delicateses,Ave. 5 de Mayo Porlamar,I. de Margarita,South America,4980,Venezuela
25735,TRADH,1,15-07-2012 00:13,20-07-2012 21:15,15-07-2012 16:32,2,66.5,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
25736,GODOS,3,26-10-2015 23:16,10-11-2015 05:47,04-11-2015 15:33,2,202.75,Wolski Zajazd,ul. Filtrowa 68,Warszawa,Eastern Europe,01-012,Poland
25737,OTTIK,5,17-11-2017 20:35,20-11-2017 20:43,23-11-2017 09:42,2,72,Comércio Mineiro,"Av. dos Lusíadas, 23",Sao Paulo,South America,05432-043,Brazil
25738,TRADH,7,30-03-2016 10:28,12-04-2016 15:01,13-04-2016 13:30,3,41.75,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,South America,05487-020,Brazil
25739,SPLIR,2,07-01-2015 12:15,10-02-2015 19:16,10-01-2015 05:48,3,174.25,Franchi S.p.A.,Via Monte Bianco 34,Torino,Southern Europe,10100,Italy
25740,HUNGC,5,02-05-2015 19:47,29-05-2015 14:29,12-05-2015 06:59,1,439.75,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
25741,FAMIA,6,15-08-2023 21:56,16-08-2023 18:11,03-09-2023 19:22,2,392.5,Victuailles en stock,"2, rue du Commerce",Lyon,Western Europe,69004,France
25742,AROUT,2,21-06-2014 22:32,10-07-2014 20:40,24-06-2014 08:41,2,405.25,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25743,TRADH,7,30-09-2021 23:32,02-10-2021 03:31,13-10-2021 22:35,3,250,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
25744,TRAIH,7,20-10-2019 19:47,23-10-2019 06:44,21-10-2019 19:47,1,161.75,Godos Cocina Típica,"C/ Romero, 33",Sevilla,Southern Europe,41101,Spain
25745,HANAR,6,11-02-2015 12:53,20-02-2015 10:58,14-02-2015 11:51,3,82.75,Suprêmes délices,"Boulevard Tirou, 255",Charleroi,Western Europe,B-6000,Belgium
25746,DRACD,6,14-04-2014 13:38,25-04-2014 19:33,18-04-2014 19:51,2,131.5,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25747,PARIS,9,21-07-2020 04:26,22-07-2020 04:36,31-07-2020 18:36,1,349.5,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
25748,AROUT,6,25-09-2015 21:39,29-09-2015 06:37,11-10-2015 09:30,2,410,Wellington Importadora,"Rua do Mercado, 12",Resende,South America,08737-363,Brazil
25749,TRAIH,6,22-03-2015 21:42,28-03-2015 01:50,26-03-2015 16:26,2,127.25,Tortuga Restaurante,Avda. Azteca 123,México D.F.,Central America,5033,Mexico
25750,QUEEN,5,22-01-2014 11:00,03-02-2014 10:34,25-01-2014 03:14,3,390.25,Great Lakes Food Market,2732 Baker Blvd.,Eugene,North America,97403,USA
25751,LAUGB,2,01-10-2012 00:13,09-10-2012 01:55,01-10-2012 02:30,1,261.5,La corne d-abondance,"67, avenue de l-Europe",Versailles,Western Europe,78000,France
25752,PICCO,6,26-03-2021 20:33,14-04-2021 22:25,27-03-2021 17:31,3,71.5,Alfred-s Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
25753,BONAP,6,10-12-2012 17:12,17-01-2013 23:50,11-12-2012 23:32,1,112,Consolidated Holdings,Berkeley Gardens 12  Brewery,London,British Isles,WX1 6LT,UK
25754,WARTH,6,08-06-2013 09:17,09-06-2013 05:27,14-06-2013 16:06,1,169.75,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,North America,97827,USA
25755,WELLI,9,06-12-2019 07:41,19-12-2019 17:00,29-12-2019 10:13,3,250.25,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
25756,FOLKO,2,03-07-2019 02:23,11-07-2019 21:07,19-07-2019 01:09,1,317,GROSELLA-Restaurante,5ª Ave. Los Palos Grandes,Caracas,South America,1081,Venezuela
25757,HUNGO,7,25-01-2019 10:54,12-02-2019 17:45,26-01-2019 12:45,2,193.25,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
25758,ANATR,3,02-12-2018 12:49,26-12-2018 20:08,10-12-2018 20:11,3,208.25,Königlich Essen,Maubelstr. 90,Brandenburg,Western Europe,14776,Germany
25759,HANAR,6,28-05-2013 09:26,13-07-2013 11:15,29-05-2013 21:07,2,285.75,Antonio Moreno Taquería,Mataderos  2312,México D.F.,Central America,5023,Mexico
25760,TRADH,6,09-08-2014 10:49,08-09-2014 12:59,16-08-2014 17:02,3,308.75,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
25761,FURIB,5,14-12-2017 09:24,28-12-2017 14:12,27-12-2017 21:26,3,76,Maison Dewey,Rue Joseph-Bens 532,Bruxelles,Western Europe,B-1180,Belgium
25762,FRANS,1,27-09-2013 18:51,22-10-2013 08:03,04-10-2013 21:22,3,186.75,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
25763,CACTU,3,29-03-2018 04:58,17-04-2018 22:30,04-04-2018 11:10,3,105.25,Océano Atlántico Ltda.,Ing. Gustavo Moncada 8585 Piso 20-A,Buenos Aires,South America,1010,Argentina
25764,TOMSP,3,16-04-2019 01:49,21-04-2019 17:30,22-04-2019 20:35,1,240.25,The Big Cheese,89 Jefferson Way Suite 2,Portland,North America,97201,USA
25765,BLAUS,8,16-06-2020 12:08,23-06-2020 01:43,23-06-2020 01:47,3,454.5,North/South,South House 300 Queensbridge,London,British Isles,SW7 1RZ,UK
25766,BSBEV,2,14-10-2013 23:50,10-11-2013 06:49,16-10-2013 08:06,1,193,Alfreds Futterkiste,Obere Str. 57,Berlin,Western Europe,12209,Germany
25767,FOLIG,8,03-05-2018 00:39,01-06-2018 01:11,03-05-2018 18:44,2,142,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
25768,FURIB,3,05-12-2018 11:32,12-12-2018 19:41,06-12-2018 12:06,1,346.5,Piccolo und mehr,Geislweg 14,Salzburg,Western Europe,5020,Austria
25769,GALED,7,04-01-2014 01:34,15-01-2014 02:58,12-01-2014 15:45,3,308.75,Save-a-lot Markets,187 Suffolk Ln.,Boise,North America,83720,USA
25770,TOMSP,2,19-10-2015 17:20,12-11-2015 02:26,08-11-2015 15:51,3,340.5,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,British Isles,,Ireland
25771,SAVEA,3,16-01-2017 10:24,03-03-2017 11:29,16-01-2017 18:03,3,301.5,Split Rail Beer & Ale,P.O. Box 555,Lander,North America,82520,USA
25772,SPECD,1,01-01-2020 08:56,07-01-2020 20:49,01-01-2020 13:58,3,470.75,Magazzini Alimentari Riuniti,Via Ludovico il Moro 22,Bergamo,Southern Europe,24100,Italy
25773,BONAP,8,07-06-2020 17:22,04-08-2020 02:50,08-06-2020 13:02,2,36.75,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,Western Europe,70563,Germany
25774,MAISD,8,22-12-2019 13:28,03-01-2020 08:40,23-12-2019 11:22,2,282.5,Cactus Comidas para llevar,Cerrito 333,Buenos Aires,South America,1010,Argentina
25775,GOURL,3,13-09-2023 12:45,25-09-2023 08:11,15-09-2023 12:00,3,82,White Clover Markets,1029 - 12th Ave. S.,Seattle,North America,98124,USA
25776,REGGC,2,19-01-2017 14:14,01-02-2017 08:27,11-02-2017 03:13,3,212.5,Ottilies Käseladen,Mehrheimerstr. 369,Köln,Western Europe,50739,Germany
25777,BERGS,9,07-03-2021 02:12,31-03-2021 23:36,10-03-2021 11:25,2,205.25,Tradiçao Hipermercados,"Av. Inês de Castro, 414",Sao Paulo,South America,05634-030,Brazil
